factor_id,original_source,formula_semantic_summary,existing_family,existing_mechanism,proposed_economic_theme,proposed_subtheme,raw_eligibility,composite_eligibility,direction_authority_status,horizon_window,measurement_type,unit_dimension,dated_availability,authoritative_semantics,known_accepted_residual,semantic_resolved,unresolved_status,source_reference,exact_duplicate_group,exact_relation_scope,dense_lag_family,dense_lag,candidate_representative_role,candidate_composite_role,candidate_hybrid_role,inclusion_exclusion_reason,coverage_scope,full_coverage,worst_era_coverage,coverage_A,coverage_B,coverage_C,coverage_D,infinite_fraction,legacy_cluster_id_0_7,legacy_cluster_id_0_85,legacy_cluster_id_0_95,legacy_cluster_id_0_995
ta_trend_aroon_down,ta,"AroonIndicator({""fillna"": false, ""window"": 25}).aroon_down()",ReturnDynamics,AroonIndicator.aroon_down,pending_review,pending_review,existing_anchor_input_only_new_arm_pending,pending_direction_and_group_review,not_imported_from_primary_outcomes_pending_external_definition_review,"{""window"": 25}",dimensionless,dimensionless,inherit_canonical_contract_per_factor_event_rule_pending_mapping,factor_universe_v2_lineage_accepted_semantics,none,True,,E:/qlib_prj/qlib_baseline/tmp/reference_repos/ta/ta/trend.py:64; E:/qlib_prj/qlib_baseline/tmp/reference_repos/ta/ta/wrapper.py:375,,,,,pending_not_a_pool,pending_not_a_pool,pending_not_a_pool,inventory_only_no_selection,2010-01-29..2023-12-29_existing_feature_only_summary,0.8665542773931912,0.7719435244870704,0.7719435244870704,0.824033994698062,0.9319499897598602,0.9909511723720501,0.0,0d32654d4acac8673d96,2f04615f80fcda08db78,67728e5781d734fb1a1b,da138bd37d16059cbe41
ta_trend_aroon_ind,ta,"AroonIndicator({""fillna"": false, ""window"": 25}).aroon_indicator()",ReturnDynamics,AroonIndicator.aroon_indicator,pending_review,pending_review,existing_anchor_input_only_new_arm_pending,pending_direction_and_group_review,not_imported_from_primary_outcomes_pending_external_definition_review,"{""window"": 25}",dimensionless,dimensionless,inherit_canonical_contract_per_factor_event_rule_pending_mapping,factor_universe_v2_lineage_accepted_semantics,none,True,,E:/qlib_prj/qlib_baseline/tmp/reference_repos/ta/ta/trend.py:73; E:/qlib_prj/qlib_baseline/tmp/reference_repos/ta/ta/wrapper.py:376,,,,,pending_not_a_pool,pending_not_a_pool,pending_not_a_pool,inventory_only_no_selection,2010-01-29..2023-12-29_existing_feature_only_summary,0.8665542773931912,0.7719435244870704,0.7719435244870704,0.824033994698062,0.9319499897598602,0.9909511723720501,0.0,b688a2e44a76ff1046be,d6cf451f24db9f37b0b2,443b571127b2ec76b73d,0a4619b74e630e60cf86
ta_trend_aroon_up,ta,"AroonIndicator({""fillna"": false, ""window"": 25}).aroon_up()",ReturnDynamics,AroonIndicator.aroon_up,pending_review,pending_review,existing_anchor_input_only_new_arm_pending,pending_direction_and_group_review,not_imported_from_primary_outcomes_pending_external_definition_review,"{""window"": 25}",dimensionless,dimensionless,inherit_canonical_contract_per_factor_event_rule_pending_mapping,factor_universe_v2_lineage_accepted_semantics,none,True,,E:/qlib_prj/qlib_baseline/tmp/reference_repos/ta/ta/trend.py:55; E:/qlib_prj/qlib_baseline/tmp/reference_repos/ta/ta/wrapper.py:374,,,,,pending_not_a_pool,pending_not_a_pool,pending_not_a_pool,inventory_only_no_selection,2010-01-29..2023-12-29_existing_feature_only_summary,0.8665542773931912,0.7719435244870704,0.7719435244870704,0.824033994698062,0.9319499897598602,0.9909511723720501,0.0,b688a2e44a76ff1046be,d6cf451f24db9f37b0b2,5e245a8261fa0091f7f5,f2642e0f33656a1b13af
ta_trend_cci,ta,"CCIIndicator({""constant"": 0.015, ""fillna"": false, ""window"": 20}).cci()",ReturnDynamics,CCIIndicator.cci,pending_review,pending_review,existing_anchor_input_only_new_arm_pending,pending_direction_and_group_review,not_imported_from_primary_outcomes_pending_external_definition_review,"{""constant"": 0.015, ""window"": 20}",dimensionless,dimensionless,inherit_canonical_contract_per_factor_event_rule_pending_mapping,factor_universe_v2_lineage_accepted_semantics,none,True,,E:/qlib_prj/qlib_baseline/tmp/reference_repos/ta/ta/trend.py:668; E:/qlib_prj/qlib_baseline/tmp/reference_repos/ta/ta/wrapper.py:348,,,,,pending_not_a_pool,pending_not_a_pool,pending_not_a_pool,inventory_only_no_selection,2010-01-29..2023-12-29_existing_feature_only_summary,0.8888680407372215,0.8135966017113416,0.8135966017113416,0.8462376527756622,0.944888183837566,0.9926913315312713,0.0,dc7dc4ccc1bcc1a729c0,49c8a41e8afed3ae75e4,40f47512e87a53769bd3,d6482cd1e6d457402afc
ta_trend_ema_fast,ta,"EMAIndicator({""fillna"": false, ""window"": 12}).ema_indicator()",PriceLevelOrPriceDifference,EMAIndicator.ema_indicator,pending_review,pending_review,existing_anchor_input_only_new_arm_pending,pending_direction_and_group_review,not_imported_from_primary_outcomes_pending_external_definition_review,"{""window"": 12}",provider_price,provider_price,inherit_canonical_contract_per_factor_event_rule_pending_mapping,factor_universe_v2_lineage_accepted_semantics,none,True,provider_price_scale_unverified,E:/qlib_prj/qlib_baseline/tmp/reference_repos/ta/ta/trend.py:172; E:/qlib_prj/qlib_baseline/tmp/reference_repos/ta/ta/wrapper.py:264,,,,,pending_not_a_pool,pending_not_a_pool,pending_not_a_pool,inventory_only_no_selection,2010-01-29..2023-12-29_existing_feature_only_summary,0.9943161848083233,0.9910373090419408,0.9945111910715375,0.9919330215376713,0.9910373090419408,0.9997049295338712,0.0,efee6ca6a996a2e9c410,3264e4bdfea99cf9e3e7,ac5bc2620a60f76b2ea0,0023c4fe77b52c52b7f2
ta_trend_ema_slow,ta,"EMAIndicator({""fillna"": false, ""window"": 26}).ema_indicator()",PriceLevelOrPriceDifference,EMAIndicator.ema_indicator,pending_review,pending_review,existing_anchor_input_only_new_arm_pending,pending_direction_and_group_review,not_imported_from_primary_outcomes_pending_external_definition_review,"{""window"": 26}",provider_price,provider_price,inherit_canonical_contract_per_factor_event_rule_pending_mapping,factor_universe_v2_lineage_accepted_semantics,none,True,provider_price_scale_unverified,E:/qlib_prj/qlib_baseline/tmp/reference_repos/ta/ta/trend.py:172; E:/qlib_prj/qlib_baseline/tmp/reference_repos/ta/ta/wrapper.py:267,,,,,pending_not_a_pool,pending_not_a_pool,pending_not_a_pool,inventory_only_no_selection,2010-01-29..2023-12-29_existing_feature_only_summary,0.9872605076943233,0.9794060170924715,0.9876789055615511,0.9823919923114387,0.9794060170924715,0.9993988541086327,0.0,efee6ca6a996a2e9c410,3264e4bdfea99cf9e3e7,ac5bc2620a60f76b2ea0,e0f44476aa3956908f9e
ta_trend_ichimoku_a,ta,"IchimokuIndicator({""fillna"": false, ""visual"": false, ""window1"": 9, ""window2"": 26, ""window3"": 52}).ichimoku_a()",PriceLevelOrPriceDifference,IchimokuIndicator.ichimoku_a,pending_review,pending_review,existing_anchor_input_only_new_arm_pending,pending_direction_and_group_review,not_imported_from_primary_outcomes_pending_external_definition_review,"{""visual"": false, ""window1"": 9, ""window2"": 26, ""window3"": 52}",provider_price,provider_price,inherit_canonical_contract_per_factor_event_rule_pending_mapping,factor_universe_v2_lineage_accepted_semantics,none,True,provider_price_scale_unverified,E:/qlib_prj/qlib_baseline/tmp/reference_repos/ta/ta/trend.py:406; E:/qlib_prj/qlib_baseline/tmp/reference_repos/ta/ta/wrapper.py:324,,,,,pending_not_a_pool,pending_not_a_pool,pending_not_a_pool,inventory_only_no_selection,2010-01-29..2023-12-29_existing_feature_only_summary,0.8665542773931912,0.7719435244870704,0.7719435244870704,0.824033994698062,0.9319499897598602,0.9909511723720501,0.0,efee6ca6a996a2e9c410,3264e4bdfea99cf9e3e7,ac5bc2620a60f76b2ea0,e0f44476aa3956908f9e
ta_trend_ichimoku_b,ta,"IchimokuIndicator({""fillna"": false, ""visual"": false, ""window1"": 9, ""window2"": 26, ""window3"": 52}).ichimoku_b()",PriceLevelOrPriceDifference,IchimokuIndicator.ichimoku_b,pending_review,pending_review,existing_anchor_input_only_new_arm_pending,pending_direction_and_group_review,not_imported_from_primary_outcomes_pending_external_definition_review,"{""visual"": false, ""window1"": 9, ""window2"": 26, ""window3"": 52}",provider_price,provider_price,inherit_canonical_contract_per_factor_event_rule_pending_mapping,factor_universe_v2_lineage_accepted_semantics,none,True,provider_price_scale_unverified,E:/qlib_prj/qlib_baseline/tmp/reference_repos/ta/ta/trend.py:421; E:/qlib_prj/qlib_baseline/tmp/reference_repos/ta/ta/wrapper.py:325,,,,,pending_not_a_pool,pending_not_a_pool,pending_not_a_pool,inventory_only_no_selection,2010-01-29..2023-12-29_existing_feature_only_summary,0.9945619453634531,0.9841741046576042,0.9960933115195162,0.9841741046576042,0.9971902974161284,0.9999993121900557,0.0,efee6ca6a996a2e9c410,3264e4bdfea99cf9e3e7,ac5bc2620a60f76b2ea0,e0f44476aa3956908f9e
ta_trend_ichimoku_base,ta,"IchimokuIndicator({""fillna"": false, ""visual"": false, ""window1"": 9, ""window2"": 26, ""window3"": 52}).ichimoku_base_line()",PriceLevelOrPriceDifference,IchimokuIndicator.ichimoku_base_line,pending_review,pending_review,existing_anchor_input_only_new_arm_pending,pending_direction_and_group_review,not_imported_from_primary_outcomes_pending_external_definition_review,"{""visual"": false, ""window1"": 9, ""window2"": 26, ""window3"": 52}",provider_price,provider_price,inherit_canonical_contract_per_factor_event_rule_pending_mapping,factor_universe_v2_lineage_accepted_semantics,none,True,provider_price_scale_unverified,E:/qlib_prj/qlib_baseline/tmp/reference_repos/ta/ta/trend.py:397; E:/qlib_prj/qlib_baseline/tmp/reference_repos/ta/ta/wrapper.py:323,,,,,pending_not_a_pool,pending_not_a_pool,pending_not_a_pool,inventory_only_no_selection,2010-01-29..2023-12-29_existing_feature_only_summary,0.8665542773931912,0.7719435244870704,0.7719435244870704,0.824033994698062,0.9319499897598602,0.9909511723720501,0.0,efee6ca6a996a2e9c410,3264e4bdfea99cf9e3e7,ac5bc2620a60f76b2ea0,e0f44476aa3956908f9e
ta_trend_ichimoku_conv,ta,"IchimokuIndicator({""fillna"": false, ""visual"": false, ""window1"": 9, ""window2"": 26, ""window3"": 52}).ichimoku_conversion_line()",PriceLevelOrPriceDifference,IchimokuIndicator.ichimoku_conversion_line,pending_review,pending_review,existing_anchor_input_only_new_arm_pending,pending_direction_and_group_review,not_imported_from_primary_outcomes_pending_external_definition_review,"{""visual"": false, ""window1"": 9, ""window2"": 26, ""window3"": 52}",provider_price,provider_price,inherit_canonical_contract_per_factor_event_rule_pending_mapping,factor_universe_v2_lineage_accepted_semantics,none,True,provider_price_scale_unverified,E:/qlib_prj/qlib_baseline/tmp/reference_repos/ta/ta/trend.py:386; E:/qlib_prj/qlib_baseline/tmp/reference_repos/ta/ta/wrapper.py:322,,,,,pending_not_a_pool,pending_not_a_pool,pending_not_a_pool,inventory_only_no_selection,2010-01-29..2023-12-29_existing_feature_only_summary,0.9331761690567584,0.8896429149592928,0.897473733707032,0.8896429149592928,0.9694576698647411,0.996145513071828,0.0,efee6ca6a996a2e9c410,3264e4bdfea99cf9e3e7,ac5bc2620a60f76b2ea0,0023c4fe77b52c52b7f2
ta_trend_kst,ta,"KSTIndicator({""fillna"": false, ""nsig"": 9, ""roc1"": 10, ""roc2"": 15, ""roc3"": 20, ""roc4"": 30, ""window1"": 10, ""window2"": 10, ""window3"": 10, ""window4"": 15}).kst()",ReturnDynamics,KSTIndicator.kst,pending_review,pending_review,existing_anchor_input_only_new_arm_pending,pending_direction_and_group_review,not_imported_from_primary_outcomes_pending_external_definition_review,"{""nsig"": 9, ""roc1"": 10, ""roc2"": 15, ""roc3"": 20, ""roc4"": 30, ""window1"": 10, ""window2"": 10, ""window3"": 10, ""window4"": 15}",dimensionless,dimensionless,inherit_canonical_contract_per_factor_event_rule_pending_mapping,factor_universe_v2_lineage_accepted_semantics,none,True,,E:/qlib_prj/qlib_baseline/tmp/reference_repos/ta/ta/trend.py:543; E:/qlib_prj/qlib_baseline/tmp/reference_repos/ta/ta/wrapper.py:308,,,,,pending_not_a_pool,pending_not_a_pool,pending_not_a_pool,inventory_only_no_selection,2010-01-29..2023-12-29_existing_feature_only_summary,0.8026259635786471,0.6557137970625592,0.6557137970625592,0.758401850282071,0.8929004665257021,0.9851563735908494,0.0,e61e8bbb58b85dba1401,ea11cb9d6f9260164797,fe1cc9ff0bea07cd0ac3,a63b2524dc2709595376
ta_trend_kst_diff,ta,"KSTIndicator({""fillna"": false, ""nsig"": 9, ""roc1"": 10, ""roc2"": 15, ""roc3"": 20, ""roc4"": 30, ""window1"": 10, ""window2"": 10, ""window3"": 10, ""window4"": 15}).kst_diff()",ReturnDynamics,KSTIndicator.kst_diff,pending_review,pending_review,existing_anchor_input_only_new_arm_pending,pending_direction_and_group_review,not_imported_from_primary_outcomes_pending_external_definition_review,"{""nsig"": 9, ""roc1"": 10, ""roc2"": 15, ""roc3"": 20, ""roc4"": 30, ""window1"": 10, ""window2"": 10, ""window3"": 10, ""window4"": 15}",dimensionless,dimensionless,inherit_canonical_contract_per_factor_event_rule_pending_mapping,factor_universe_v2_lineage_accepted_semantics,none,True,,E:/qlib_prj/qlib_baseline/tmp/reference_repos/ta/ta/trend.py:563; E:/qlib_prj/qlib_baseline/tmp/reference_repos/ta/ta/wrapper.py:310,,,,,pending_not_a_pool,pending_not_a_pool,pending_not_a_pool,inventory_only_no_selection,2010-01-29..2023-12-29_existing_feature_only_summary,0.8026259635786471,0.6557137970625592,0.6557137970625592,0.758401850282071,0.8929004665257021,0.9851563735908494,0.0,1e206f5b67fa299dde6c,37dd125492439f052e5d,51f480d926c5439af4e6,79952df2992578df6a64
ta_trend_kst_sig,ta,"KSTIndicator({""fillna"": false, ""nsig"": 9, ""roc1"": 10, ""roc2"": 15, ""roc3"": 20, ""roc4"": 30, ""window1"": 10, ""window2"": 10, ""window3"": 10, ""window4"": 15}).kst_sig()",ReturnDynamics,KSTIndicator.kst_sig,pending_review,pending_review,existing_anchor_input_only_new_arm_pending,pending_direction_and_group_review,not_imported_from_primary_outcomes_pending_external_definition_review,"{""nsig"": 9, ""roc1"": 10, ""roc2"": 15, ""roc3"": 20, ""roc4"": 30, ""window1"": 10, ""window2"": 10, ""window3"": 10, ""window4"": 15}",dimensionless,dimensionless,inherit_canonical_contract_per_factor_event_rule_pending_mapping,factor_universe_v2_lineage_accepted_semantics,none,True,,E:/qlib_prj/qlib_baseline/tmp/reference_repos/ta/ta/trend.py:552; E:/qlib_prj/qlib_baseline/tmp/reference_repos/ta/ta/wrapper.py:309,,,,,pending_not_a_pool,pending_not_a_pool,pending_not_a_pool,inventory_only_no_selection,2010-01-29..2023-12-29_existing_feature_only_summary,0.8217258655454845,0.6947073209751166,0.6947073209751166,0.7779955232026383,0.8976547682406344,0.987202608175309,0.0,e61e8bbb58b85dba1401,ea11cb9d6f9260164797,3ff8a9a99d1904268d5a,699ec0ac8a5ca56bf61a
ta_trend_macd,ta,"MACD({""fillna"": false, ""window_fast"": 12, ""window_sign"": 9, ""window_slow"": 26}).macd()",PriceLevelOrPriceDifference,MACD.macd,pending_review,pending_review,existing_anchor_input_only_new_arm_pending,pending_direction_and_group_review,not_imported_from_primary_outcomes_pending_external_definition_review,"{""window_fast"": 12, ""window_sign"": 9, ""window_slow"": 26}",provider_price,provider_price,inherit_canonical_contract_per_factor_event_rule_pending_mapping,factor_universe_v2_lineage_accepted_semantics,none,True,provider_price_scale_unverified,E:/qlib_prj/qlib_baseline/tmp/reference_repos/ta/ta/trend.py:122; E:/qlib_prj/qlib_baseline/tmp/reference_repos/ta/ta/wrapper.py:251,,,,,pending_not_a_pool,pending_not_a_pool,pending_not_a_pool,inventory_only_no_selection,2010-01-29..2023-12-29_existing_feature_only_summary,0.9872605076943233,0.9794060170924715,0.9876789055615511,0.9823919923114387,0.9794060170924715,0.9993988541086327,0.0,7d64adc6acc93b1ac26c,73842c5f575b4db6651f,b822f5c40355786aa2e8,88924a19acdc16a7aab6
ta_trend_macd_diff,ta,"MACD({""fillna"": false, ""window_fast"": 12, ""window_sign"": 9, ""window_slow"": 26}).macd_diff()",PriceLevelOrPriceDifference,MACD.macd_diff,pending_review,pending_review,existing_anchor_input_only_new_arm_pending,pending_direction_and_group_review,not_imported_from_primary_outcomes_pending_external_definition_review,"{""window_fast"": 12, ""window_sign"": 9, ""window_slow"": 26}",provider_price,provider_price,inherit_canonical_contract_per_factor_event_rule_pending_mapping,factor_universe_v2_lineage_accepted_semantics,none,True,provider_price_scale_unverified,E:/qlib_prj/qlib_baseline/tmp/reference_repos/ta/ta/trend.py:146; E:/qlib_prj/qlib_baseline/tmp/reference_repos/ta/ta/wrapper.py:253,,,,,pending_not_a_pool,pending_not_a_pool,pending_not_a_pool,inventory_only_no_selection,2010-01-29..2023-12-29_existing_feature_only_summary,0.9832906916683859,0.9726838276341304,0.9838212716536164,0.9772587710460364,0.9726838276341304,0.9991897598855485,0.0,1e206f5b67fa299dde6c,2e80607f11ab659a8b88,885e023b7ee6a6980743,34289b567c616668a802
ta_trend_macd_signal,ta,"MACD({""fillna"": false, ""window_fast"": 12, ""window_sign"": 9, ""window_slow"": 26}).macd_signal()",PriceLevelOrPriceDifference,MACD.macd_signal,pending_review,pending_review,existing_anchor_input_only_new_arm_pending,pending_direction_and_group_review,not_imported_from_primary_outcomes_pending_external_definition_review,"{""window_fast"": 12, ""window_sign"": 9, ""window_slow"": 26}",provider_price,provider_price,inherit_canonical_contract_per_factor_event_rule_pending_mapping,factor_universe_v2_lineage_accepted_semantics,none,True,provider_price_scale_unverified,E:/qlib_prj/qlib_baseline/tmp/reference_repos/ta/ta/trend.py:133; E:/qlib_prj/qlib_baseline/tmp/reference_repos/ta/ta/wrapper.py:252,,,,,pending_not_a_pool,pending_not_a_pool,pending_not_a_pool,inventory_only_no_selection,2010-01-29..2023-12-29_existing_feature_only_summary,0.9832906916683859,0.9726838276341304,0.9838212716536164,0.9772587710460364,0.9726838276341304,0.9991897598855485,0.0,7d64adc6acc93b1ac26c,20e222bac9c9d8a31ddd,54d1fe97e5589b098955,1549bc57fb7959d8c2e9
