ta_trend_macd_diff,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.813296 V4 smoke passed for selected TA adapter factor.,20,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_trend_macd_signal,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.813296 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_trend_mass_index,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.773831 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_trend_psar_down,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,price_or_state_dependent,Generated from ta wrapper smoke; coverage=0.516232 TA batch V4 passed.,16,state_mask_review_required,PSAR direction/state can cause intentional missingness; do not treat ordinary missingness as equivalent.,False
ta_trend_psar_down_indicator,ta,False,MomentumTrend,ReturnDynamics,return_continuation,unspecified,price_or_state_dependent,Generated from ta wrapper smoke; coverage=1.000000 TA batch V4 passed.,16,state_mask_review_required,PSAR direction/state can cause intentional missingness; do not treat ordinary missingness as equivalent.,False
ta_trend_psar_up_indicator,ta,False,MomentumTrend,ReturnDynamics,return_continuation,unspecified,price_or_state_dependent,Generated from ta wrapper smoke; coverage=1.000000 TA batch V4 passed.,16,state_mask_review_required,PSAR direction/state can cause intentional missingness; do not treat ordinary missingness as equivalent.,False
ta_trend_sma_fast,ta,True,MomentumTrend,ReturnDynamics,price_anchor,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.925253 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_trend_sma_slow,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.839183 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_trend_stc,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.593470 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_trend_trix,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.756918 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_trend_vortex_ind_diff,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.906601 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_trend_vortex_ind_neg,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.906601 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_trend_vortex_ind_pos,ta,True,MomentumTrend,ReturnDynamics,return_continuation,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.906601 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_volatility_atr,ta,True,VolatilityRisk,RiskLottery,realized_or_residual_risk,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.959502 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_volatility_bbh,ta,True,VolatilityRisk,RiskLottery,realized_or_residual_risk,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.875828 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_volatility_bbhi,ta,True,VolatilityRisk,RiskLottery,channel_breakout_event,unspecified,binary,Generated from ta wrapper smoke; coverage=1.000000 TA batch V4 passed.,16,state_mask_review_required,Binary event; tied values preserved; no arbitrary quantile split.,False
ta_volatility_bbl,ta,False,VolatilityRisk,RiskLottery,realized_or_residual_risk,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.875828 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_volatility_bbli,ta,False,VolatilityRisk,RiskLottery,realized_or_residual_risk,unspecified,unresolved,Generated from ta wrapper smoke; coverage=1.000000 Pending TA batch V4 evaluation.,17,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_volatility_bbm,ta,True,VolatilityRisk,RiskLottery,realized_or_residual_risk,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.875828 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_volatility_bbp,ta,True,VolatilityRisk,RiskLottery,realized_or_residual_risk,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.875828 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_volatility_bbw,ta,False,VolatilityRisk,RiskLottery,realized_or_residual_risk,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.875828 V4 smoke passed for selected TA adapter factor.,20,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_volatility_dch,ta,True,VolatilityRisk,RiskLottery,realized_or_residual_risk,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.875828 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_volatility_dcl,ta,True,VolatilityRisk,RiskLottery,realized_or_residual_risk,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.875828 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_volatility_dcm,ta,True,VolatilityRisk,RiskLottery,realized_or_residual_risk,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.875828 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_volatility_dcp,ta,True,VolatilityRisk,RiskLottery,realized_or_residual_risk,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.875828 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_volatility_dcw,ta,True,VolatilityRisk,RiskLottery,realized_or_residual_risk,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.875828 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_volatility_kcc,ta,True,VolatilityRisk,RiskLottery,realized_or_residual_risk,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.937750 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_volatility_kch,ta,True,VolatilityRisk,RiskLottery,realized_or_residual_risk,unspecified,unresolved,Generated from ta wrapper smoke; coverage=0.997745 TA batch V4 passed.,16,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
ta_volatility_kchi,ta,True,VolatilityRisk,RiskLottery,channel_breakout_event,unspecified,binary,Generated from ta wrapper smoke; coverage=1.000000 Pending TA batch V4 evaluation.,17,state_mask_review_required,Binary event; tied values preserved; no arbitrary quantile split.,False
