factor,source,canonical_factor_id,economic_family,economic_subfamily,agreement,pass_count,analysis_direction,qlib_ic__mean,annual_direction_agreement,worst_directional_era_mean,fdr_by_q_value,ic_sample_coverage,quantile_dates,alphalens_quantile_monotonicity_raw,alphalens_q1__mean,alphalens_q2__mean,alphalens_q3__mean,alphalens_q4__mean,alphalens_q5__mean,era_A_mean_raw,era_B_mean_raw,era_C_mean_raw,era_D_mean_raw,alphalens_reasons,jqfactor_reasons,qlib_reasons,direction_instability,regime_concentrated,low_sample_coverage,by_sensitivity_not_significant,review_recommendation,structural_group_hint,existing_flags,opposite_annual_periods,review_notes,reviewer,user_decision,scope,basis_rule_id
ta_trend_macd_diff,ta,765b28e20a38e02dc2593e7401a3858fde360a83e2b124c02b99db4bbe013750,MomentumTrend,TechnicalTrend,2/3,2,-1.0,-0.021116311597475807,0.8571428571428571,0.0021939713639984714,0.0090427193914192,0.9350437440612492,3361,-0.3,0.005610195239392075,0.009966353996126385,0.010530862307669121,0.008249960037402086,0.0011118248706775261,-0.015539840941851369,-0.03711242082543881,-0.032489941381210106,-0.0021939713639984714,directional_quantile_monotonicity_080,all_conditions_pass,all_conditions_pass,False,False,False,False,保留分歧审阅,TechnicalTrend,none_of_four_existing_flags,2014;2021,按冻结原生指标审阅；经济解释暂沿用描述性元数据，尚未证实独立增量或交易价值。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
ta_trend_macd_signal,ta,51b929178d8237a64d8549b3e5e301c2e88f8050c810f8a511ac5e410f8ef82f,MomentumTrend,TechnicalTrend,2/3,2,-1.0,-0.04928236895599,1.0,0.020977441778760982,0.0090427193914192,0.9350437440612492,3361,-0.7,0.008402501148637302,0.010005655475539277,0.009999655085141279,0.006588249639547997,0.00046793035933168786,-0.0486999991568445,-0.05614184375385775,-0.020977441778760982,-0.07242150274879254,directional_quantile_monotonicity_080,all_conditions_pass,all_conditions_pass,False,False,False,False,保留分歧审阅,TechnicalTrend,none_of_four_existing_flags,,按冻结原生指标审阅；经济解释暂沿用描述性元数据，尚未证实独立增量或交易价值。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
ta_trend_mass_index,ta,f2b0ee9786af031d508699f9d5821795cbbe2db4114d9eda49e6730ccf08c604,MomentumTrend,TechnicalTrend,3/3,3,-1.0,-0.04226235408532639,1.0,0.015107080251139507,0.0090427193914192,0.9324098560151305,3361,-0.8999999999999998,0.008861890061650168,0.009197771029785053,0.00871400679943201,0.006500803297844508,0.0024514005617646663,-0.043269453993246686,-0.056486867031720234,-0.015107080251139507,-0.053890592374345105,all_conditions_pass,all_conditions_pass,all_conditions_pass,False,False,False,False,保留研究价值_待去重与暴露检查,TechnicalTrend,none_of_four_existing_flags,,按冻结原生指标审阅；经济解释暂沿用描述性元数据，尚未证实独立增量或交易价值。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
ta_trend_psar_down,ta,063d51c0faff805517f96e1ec95d0136cd5621039808ac1abfd9b44eb31db76f,MomentumTrend,TechnicalTrend,3/3,3,-1.0,-0.025438397545296147,0.7857142857142857,-0.0402483662212237,0.0174283059360687,0.38278379840602794,3343,-0.9999999999999999,0.009388417000934136,0.008109586068196666,0.006067481856060577,0.0043282019622781845,0.0036336095540024566,-0.046587520948285194,-0.038787752847062984,0.0402483662212237,-0.044162412104334206,all_conditions_pass,all_conditions_pass,all_conditions_pass,True,False,True,False,有条件保留_暂缓升级,TechnicalTrend,direction_instability;low_sample_coverage,2017;2019;2020,下降状态下的PSAR价格线，缺失可能包含状态定义；不能简单插补为连续全市场因子。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
ta_trend_psar_down_indicator,ta,679a4cd0f50d9603f01eccbd3ef8fae37c7c15fc32e7e34a98eb80675c3a0fc2,MomentumTrend,TechnicalTrend,incomplete,0,-1.0,-0.0036169519627644734,0.7142857142857143,0.0012628860374173665,0.1475320340531705,0.9392603896881313,0,,,,,,,-0.004050603473447758,-0.00397949013114246,-0.0012628860374173665,-0.004933587169075423,unavailable:positive_directional_quantile_spread;unavailable:directional_quantile_monotonicity_080;absolute_mean_rank_ic_002;minimum_1260_quantile_dates,absolute_mean_rank_ic_002,absolute_mean_rank_ic_002;positive_directional_long_short,False,False,False,True,证据不完整且现有规则不支持优先推进,TechnicalTrend,by_sensitivity_not_significant,2012;2017;2019;2020,按冻结原生指标审阅；经济解释暂沿用描述性元数据，尚未证实独立增量或交易价值。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
ta_trend_psar_up_indicator,ta,db0910eb749f33026cb73f729584bd22a41cef0dd2b3d5cc12bf1773c2a64cfe,MomentumTrend,TechnicalTrend,incomplete,0,-1.0,-0.0040249086352491465,0.7857142857142857,-0.0008850628626756226,0.0090427193914192,0.9497321405568748,0,,,,,,,-0.007647662825827268,-0.0031915863723992605,0.0008850628626756226,-0.0038456566918122163,unavailable:positive_directional_quantile_spread;unavailable:directional_quantile_monotonicity_080;absolute_mean_rank_ic_002;minimum_1260_quantile_dates,absolute_mean_rank_ic_002,absolute_mean_rank_ic_002,True,True,False,False,证据不完整且现有规则不支持优先推进,TechnicalTrend,direction_instability;regime_concentrated,2017;2019;2020,按冻结原生指标审阅；经济解释暂沿用描述性元数据，尚未证实独立增量或交易价值。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
ta_trend_sma_fast,ta,effad2c5f2fe8cfc3f4fb0c0aa8eadd48a69f0b5e11aa719a47f8cb07e8a4bca,MomentumTrend,TechnicalTrend,3/3,3,-1.0,-0.0235853946033929,0.7857142857142857,-0.034894196868275336,0.0090427193914192,0.9015688152504846,3361,-0.9999999999999999,0.009661016524037131,0.009172472755722683,0.007012678865031511,0.005050904482051952,0.004113823972959025,-0.03923276294276839,-0.04240473614103449,0.034894196868275336,-0.038099606132981016,all_conditions_pass,all_conditions_pass,all_conditions_pass,True,False,False,False,有条件保留_暂缓升级,TechnicalTrend,direction_instability,2017;2019;2020,价格线/通道类：先核对量纲和价格水平暴露，原始横截面高低并不自动代表标准化技术形态。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
ta_trend_sma_slow,ta,08aa19a90b09e48f941d07a70c5c929b4329cc4ae52c6aa2160d3ae81d83b405,MomentumTrend,TechnicalTrend,3/3,3,-1.0,-0.020568202286778043,0.7857142857142857,-0.037551899129550766,0.0256560875756547,0.849087762422692,3361,-0.9999999999999999,0.009417781626475845,0.009120342038807568,0.007080488554400295,0.0054523666220779145,0.004449410740863817,-0.0376817667403004,-0.03689213390204873,0.037551899129550766,-0.03482043132146603,all_conditions_pass,all_conditions_pass,all_conditions_pass,True,False,False,False,有条件保留_暂缓升级,TechnicalTrend,direction_instability,2017;2019;2020,价格线/通道类：先核对量纲和价格水平暴露，原始横截面高低并不自动代表标准化技术形态。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
ta_trend_stc,ta,b9130af2b85e5337f05132c96e056eeef64189422c9d3bfe56b6fde8ae70b2e0,MomentumTrend,TechnicalTrend,2/3,2,-1.0,-0.025079883552054913,0.8571428571428571,0.009577612938787011,0.0090427193914192,0.9143469609508669,3361,-0.6,0.007780365409159071,0.008897243083416622,0.009180737387055129,0.007773297734053919,0.0027075049011206745,-0.024385660756821147,-0.024209596573622528,-0.04207969302588165,-0.009577612938787011,directional_quantile_monotonicity_080,all_conditions_pass,all_conditions_pass,False,False,False,False,保留分歧审阅,TechnicalTrend,none_of_four_existing_flags,2014;2021,按冻结原生指标审阅；经济解释暂沿用描述性元数据，尚未证实独立增量或交易价值。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
ta_trend_trix,ta,e9b956e5ab0acbb49ca68e9ed620e14020333cf39b7b7d3fa7a79af857e8325c,MomentumTrend,TechnicalTrend,3/3,3,-1.0,-0.062221132222329355,0.9285714285714286,0.025071347765254222,0.0090427193914192,0.9307355640051466,3361,-0.9999999999999999,0.01141649443873632,0.009589953353758987,0.008265008170191608,0.005966458806744273,0.000608936586797806,-0.06468188857744986,-0.07098798139306227,-0.025071347765254222,-0.08738590096033162,all_conditions_pass,all_conditions_pass,all_conditions_pass,False,False,False,False,保留研究价值_待去重与暴露检查,TechnicalTrend,none_of_four_existing_flags,2013,按冻结原生指标审阅；经济解释暂沿用描述性元数据，尚未证实独立增量或交易价值。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
ta_trend_vortex_ind_diff,ta,0fdadcd786ac1c218927359078e8f48a7e6b62d8fba6323e915c7fb7078d2ee7,MomentumTrend,TechnicalTrend,2/3,2,-1.0,-0.03604361561336154,0.9285714285714286,0.027106219510999025,0.0090427193914192,0.8897682996873584,3361,-0.7,0.008094917051182737,0.009276757223016685,0.008805083232545892,0.006750639849288308,0.0021677514323376096,-0.03004210436719038,-0.05205317357419131,-0.027106219510999025,-0.03882705136984802,directional_quantile_monotonicity_080,all_conditions_pass,all_conditions_pass,False,False,False,False,保留分歧审阅,TechnicalTrend,none_of_four_existing_flags,2020,按冻结原生指标审阅；经济解释暂沿用描述性元数据，尚未证实独立增量或交易价值。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
ta_trend_vortex_ind_neg,ta,496fd746db9dc43f84a5439f01f9477d1cef99f279f508bc29d74fee5db3d54a,MomentumTrend,TechnicalTrend,2/3,2,1.0,0.04022220660560867,0.9285714285714286,0.0315651771473274,0.0090427193914192,0.8897682996873584,3361,0.7,0.0014329481228062323,0.006848945670149317,0.008827976191810843,0.009505215399921605,0.008484878474526546,0.03347575791909712,0.058929346071444684,0.0315651771473274,0.041177615527084065,directional_quantile_monotonicity_080,all_conditions_pass,all_conditions_pass,False,False,False,False,保留分歧审阅,TechnicalTrend,none_of_four_existing_flags,2020,按冻结原生指标审阅；经济解释暂沿用描述性元数据，尚未证实独立增量或交易价值。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
ta_trend_vortex_ind_pos,ta,e0e87fcab75a281557e57ea104e6f3e00768cfadc0c184336ff457e517285da0,MomentumTrend,TechnicalTrend,2/3,2,-1.0,-0.029818799563061084,0.8571428571428571,0.020457791271377215,0.0090427193914192,0.8897682996873584,3361,-0.7,0.007710249460713268,0.008909069456398902,0.008598309195098366,0.006748801217316272,0.003128578722995753,-0.024755705311446777,-0.04236980487926017,-0.020457791271377215,-0.035040430729700416,directional_quantile_monotonicity_080,all_conditions_pass,all_conditions_pass,False,False,False,False,保留分歧审阅,TechnicalTrend,none_of_four_existing_flags,2014;2020,按冻结原生指标审阅；经济解释暂沿用描述性元数据，尚未证实独立增量或交易价值。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
ta_volatility_atr,ta,f4a1a20347a0bd06c3aeee87866660d08dd23c67e360643a0ded17274754afe6,VolatilityRisk,RollingRiskOrPriceState,3/3,3,-1.0,-0.040612911230469895,0.7,-0.01567334754882513,0.0090427193914192,0.348494910291713,2413,-0.8999999999999998,0.012180933856348707,0.012833336741937571,0.009763553291942124,0.008943813940357016,0.006508676910609604,-0.07852665267531249,-0.05760843734751074,0.01567334754882513,-0.06803412530585944,all_conditions_pass,all_conditions_pass,all_conditions_pass,True,False,True,False,有条件保留_暂缓升级,RollingRiskOrPriceState,direction_instability;low_sample_coverage,2017;2019;2020,需区分风险暴露与独立Alpha；家族名不能替代公式审查。 绝对价格单位的波幅兼有低覆盖和反向时期；不能直接当作稳定低波Alpha。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
ta_volatility_bbh,ta,c1eb8d1985d0a716cae81a005ce02e74361888760e1529dce79333edd323d800,VolatilityRisk,RollingRiskOrPriceState,3/3,3,-1.0,-0.023253429770298942,0.7857142857142857,-0.03461811533450766,0.0090427193914192,0.8707696014766746,3361,-0.9999999999999999,0.009421085417576604,0.009050360723749594,0.007262685199246322,0.005263383120978206,0.004321563130876606,-0.038855995593146564,-0.04053833855642633,0.03461811533450766,-0.03880557377654025,all_conditions_pass,all_conditions_pass,all_conditions_pass,True,False,False,False,有条件保留_暂缓升级,RollingRiskOrPriceState,direction_instability,2017;2019;2020,价格线/通道类：先核对量纲和价格水平暴露，原始横截面高低并不自动代表标准化技术形态。 需区分风险暴露与独立Alpha；家族名不能替代公式审查。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
ta_volatility_bbhi,ta,1de04a2144841559106d8dcc5d964c1c94887a391930eaa18e5350994e01aad6,VolatilityRisk,RollingRiskOrPriceState,incomplete,2,-1.0,-0.02885731678616225,1.0,0.025117731428835152,0.0090427193914192,0.9441987024540017,0,,,,,,,-0.02775388808456818,-0.034889734258210695,-0.028364938976051718,-0.025117731428835152,unavailable:positive_directional_quantile_spread;unavailable:directional_quantile_monotonicity_080;minimum_1260_quantile_dates,all_conditions_pass,all_conditions_pass,False,False,False,False,保留结构专项审阅,RollingRiskOrPriceState,none_of_four_existing_flags,,需区分风险暴露与独立Alpha；家族名不能替代公式审查。 源代码为突破布林上轨的0/1指标；五分桶结构不适用。保留事件/状态研究线索，缺少分组样本与事件收益检验。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
ta_volatility_bbl,ta,fb30e8ec9490c5280f848f0ec25dffdb62b7e0326f55cbbd5900a61dc9bc6db7,VolatilityRisk,RollingRiskOrPriceState,0/3,0,-1.0,-0.019617340458526544,0.7857142857142857,-0.03940680757046402,0.0500701255258616,0.8707696014766746,3361,-0.9999999999999999,0.009491593099885638,0.009234402295989957,0.00694218820663859,0.0053783315924624256,0.004272441290577379,-0.03721628491075512,-0.03724324535300143,0.03940680757046402,-0.03263423131815658,absolute_mean_rank_ic_002,absolute_mean_rank_ic_002,absolute_mean_rank_ic_002,True,False,False,True,当前20D候选研究不优先推进,RollingRiskOrPriceState,direction_instability;by_sensitivity_not_significant,2017;2019;2020,需区分风险暴露与独立Alpha；家族名不能替代公式审查。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
ta_volatility_bbli,ta,033b30ab5f1b63d02bc4163c44dee2a51bde8dfc89c2a97fcaaa892db8722e8e,VolatilityRisk,RollingRiskOrPriceState,incomplete,0,1.0,0.007762544032599993,0.7692307692307693,0.0018513378625218165,0.0090427193914192,0.847449690162019,0,,,,,,,0.0018513378625218165,0.009357617160366859,0.010655835198237134,0.01222827059061825,unavailable:positive_directional_quantile_spread;unavailable:directional_quantile_monotonicity_080;absolute_mean_rank_ic_002;minimum_1260_quantile_dates,absolute_mean_rank_ic_002;positive_directional_weighted_return;weighted_return_annual_agreement_060,absolute_mean_rank_ic_002,False,False,False,False,证据不完整且现有规则不支持优先推进,RollingRiskOrPriceState,none_of_four_existing_flags,2013;2014;2020,需区分风险暴露与独立Alpha；家族名不能替代公式审查。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
ta_volatility_bbm,ta,7b0d4366dad0d7af6bf694beed163ff230aa42a4e6c738f75d08940fdf131caf,VolatilityRisk,RollingRiskOrPriceState,3/3,3,-1.0,-0.021707657679864406,0.7857142857142857,-0.0364859451057328,0.0174283059360687,0.8707696014766746,3361,-0.9999999999999999,0.009525217318831715,0.009087914013916495,0.007103665931991746,0.005264082167662725,0.004337981196659589,-0.03822844070273912,-0.038827654808146136,0.0364859451057328,-0.036212187409742906,all_conditions_pass,all_conditions_pass,all_conditions_pass,True,False,False,False,有条件保留_暂缓升级,RollingRiskOrPriceState,direction_instability,2017;2019;2020,价格线/通道类：先核对量纲和价格水平暴露，原始横截面高低并不自动代表标准化技术形态。 需区分风险暴露与独立Alpha；家族名不能替代公式审查。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
