factor,source,original_family,original_subfamily,primary_family,secondary_family,economic_subfamily,mechanism,research_role,sleeve_id,expected_direction,direction_rationale,evidence_level,intended_role,data_horizon,turnover_implication,global_coverage,global_qualified_month_fraction,definition,lineage_status
ta_momentum_pvo,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,1.0,1.0,Generated from ta wrapper smoke; coverage=0.858398 TA batch V4 passed.,legacy_v1
ta_momentum_pvo_hist,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,1.0,1.0,Generated from ta wrapper smoke; coverage=0.813296 TA batch V4 passed.,legacy_v1
ta_momentum_pvo_signal,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,1.0,1.0,Generated from ta wrapper smoke; coverage=0.813296 TA batch V4 passed.,legacy_v1
ta_momentum_roc,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,price_anchor,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,0.997461423805422,1.0,Generated from ta wrapper smoke; coverage=0.925206 V4 smoke passed for selected TA adapter factor.,legacy_v1
ta_momentum_rsi,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,1.0,1.0,Generated from ta wrapper smoke; coverage=0.926709 V4 smoke passed for selected TA adapter factor.,legacy_v1
ta_momentum_stoch,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,0.9951659233341488,1.0,Generated from ta wrapper smoke; coverage=0.912755 TA batch V4 passed.,legacy_v1
ta_momentum_stoch_rsi,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,price_anchor,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,0.9999041609230848,1.0,Generated from ta wrapper smoke; coverage=0.852619 TA batch V4 passed.,legacy_v1
ta_momentum_stoch_rsi_d,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,0.9998809740496376,1.0,Generated from ta wrapper smoke; coverage=0.829692 TA batch V4 passed.,legacy_v1
ta_momentum_stoch_rsi_k,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,0.9998925674863612,1.0,Generated from ta wrapper smoke; coverage=0.841156 TA batch V4 passed.,legacy_v1
ta_momentum_stoch_signal,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,0.9946357168279892,1.0,Generated from ta wrapper smoke; coverage=0.900446 TA batch V4 passed.,legacy_v1
ta_momentum_tsi,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,1.0,1.0,Generated from ta wrapper smoke; coverage=0.790698 TA batch V4 passed.,legacy_v1
ta_momentum_uo,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,0.9912168123381992,1.0,Generated from ta wrapper smoke; coverage=0.820907 TA batch V4 passed.,legacy_v1
ta_momentum_wr,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,0.9951659233341488,1.0,Generated from ta wrapper smoke; coverage=0.912755 TA batch V4 passed.,legacy_v1
ta_trend_adx,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,0.8625880183377254,1.0,Generated from ta wrapper smoke; coverage=0.967395 TA batch V4 passed.,legacy_v1
ta_trend_adx_neg,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,0.8625880183377254,1.0,Generated from ta wrapper smoke; coverage=0.967395 TA batch V4 passed.,legacy_v1
ta_trend_adx_pos,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,0.8625880183377254,1.0,Generated from ta wrapper smoke; coverage=0.967395 TA batch V4 passed.,legacy_v1
ta_trend_aroon_down,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,0.9919920268071172,1.0,Generated from ta wrapper smoke; coverage=0.839183 TA batch V4 passed.,legacy_v1
ta_trend_aroon_ind,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,0.9919920268071172,1.0,Generated from ta wrapper smoke; coverage=0.839183 TA batch V4 passed.,legacy_v1
ta_trend_aroon_up,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,0.9919920268071172,1.0,Generated from ta wrapper smoke; coverage=0.839183 TA batch V4 passed.,legacy_v1
ta_trend_cci,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,0.99357994119036,1.0,Generated from ta wrapper smoke; coverage=0.875828 TA batch V4 passed.,legacy_v1
ta_trend_dpo,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,0.99357994119036,1.0,Generated from ta wrapper smoke; coverage=0.875828 TA batch V4 passed.,legacy_v1
ta_trend_ema_fast,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,1.0,1.0,Generated from ta wrapper smoke; coverage=0.937327 TA batch V4 passed.,legacy_v1
ta_trend_ema_slow,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,1.0,1.0,Generated from ta wrapper smoke; coverage=0.858398 TA batch V4 passed.,legacy_v1
ta_trend_ichimoku_a,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,0.9919920268071172,1.0,Generated from ta wrapper smoke; coverage=0.839183 TA batch V4 passed.,legacy_v1
ta_trend_ichimoku_b,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,0.9999918845942934,1.0,Generated from ta wrapper smoke; coverage=0.999812 TA batch V4 passed.,legacy_v1
ta_trend_ichimoku_base,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,0.9919920268071172,1.0,Generated from ta wrapper smoke; coverage=0.839183 TA batch V4 passed.,legacy_v1
ta_trend_ichimoku_conv,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,0.9964906667037656,1.0,Generated from ta wrapper smoke; coverage=0.943998 TA batch V4 passed.,legacy_v1
ta_trend_kst,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,0.9871826828062764,1.0,Generated from ta wrapper smoke; coverage=0.890956 TA batch V4 passed.,legacy_v1
ta_trend_kst_diff,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,0.9871826828062764,1.0,Generated from ta wrapper smoke; coverage=0.890956 TA batch V4 passed.,legacy_v1
ta_trend_kst_sig,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,0.9892598402192552,1.0,Generated from ta wrapper smoke; coverage=0.896406 TA batch V4 passed.,legacy_v1
ta_trend_macd,ta,MomentumTrend,TechnicalTrend,ReturnDynamics,,TechnicalTrend,return_continuation,alpha_or_competing_hypothesis,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_competing_hypothesis,daily_or_formula_dependent,medium_or_unknown,1.0,1.0,Generated from ta wrapper smoke; coverage=0.858398 TA batch V4 passed.,legacy_v1
